Year,Month,district_c,Season,Austria,Benelux countries,Germany,Italy,Other countries,Switzerland and Liechtenstein,Arrivals,District,Seasono,Unnamed: 0,Arrivalso,Present
2020,6.0,6,Summer,1307.0,190.0,12172.0,4081.0,366.0,936.0,19052.0,Uberetsch-Unterland,Summer,8003340,19052,75099
2020,6.0,7,Summer,578.0,332.0,9263.0,6201.0,419.0,1720.0,18513.0,Vinschgau,Summer,6211712,18513,61740
2020,6.0,8,Summer,305.0,241.0,4870.0,4348.0,375.0,210.0,10349.0,Wipptal,Summer,2940210,10349,28968
2020,7.0,1,Summer,1217.0,872.0,7504.0,7132.0,1717.0,929.0,19371.0,Bozen,Summer,492681,19371,42300
2020,7.0,2,Summer,6698.0,5291.0,91430.0,26643.0,3050.0,16822.0,149934.0,Burggrafenamt,Summer,12367068,149934,761365
2020,7.0,3,Summer,1813.0,2451.0,30411.0,28271.0,2248.0,2181.0,67375.0,Eisacktal,Summer,6014832,67375,306471
2020,7.0,4,Summer,5220.0,5600.0,43949.0,186395.0,7649.0,5120.0,253933.0,Pustertal,Summer,12773709,253933,1277726
2020,7.0,5,Summer,2229.0,3522.0,33708.0,74270.0,3688.0,3590.0,121007.0,Salten-Schlern,Summer,6433671,121007,643400
2020,7.0,6,Summer,4012.0,2103.0,30775.0,8300.0,1535.0,3665.0,50390.0,Uberetsch-Unterland,Summer,8890824,50390,234561
2020,7.0,7,Summer,2518.0,3108.0,29764.0,25692.0,2038.0,6689.0,69809.0,Vinschgau,Summer,6427665,69809,280340
2020,7.0,8,Summer,1231.0,1981.0,18070.0,14593.0,1449.0,1034.0,38358.0,Wipptal,Summer,2964228,38358,129244
2020,8.0,1,Summer,1782.0,1065.0,10539.0,13011.0,2898.0,894.0,30189.0,Bozen,Summer,496785,30189,69971
2020,8.0,2,Summer,8719.0,5437.0,128664.0,71832.0,4698.0,11348.0,230698.0,Burggrafenamt,Summer,12303394,230698,1134562
2020,8.0,3,Summer,2212.0,2111.0,34682.0,63255.0,3310.0,1415.0,106985.0,Eisacktal,Summer,6064721,106985,493550
2020,8.0,4,Summer,4465.0,4292.0,41893.0,281071.0,8278.0,2836.0,342835.0,Pustertal,Summer,12962790,342835,1897819
2020,8.0,5,Summer,2155.0,2769.0,36960.0,132506.0,4526.0,2439.0,181355.0,Salten-Schlern,Summer,6486969,181355,1009291
2020,8.0,6,Summer,4807.0,2167.0,47992.0,21386.0,2333.0,2769.0,81454.0,Uberetsch-Unterland,Summer,8964642,81454,368563
2020,8.0,7,Summer,2888.0,2562.0,35916.0,47834.0,2145.0,4321.0,95666.0,Vinschgau,Summer,6480969,95666,429285
2020,8.0,8,Summer,1265.0,1153.0,18786.0,30864.0,1277.0,577.0,53922.0,Wipptal,Summer,2988834,53922,211691
2020,9.0,1,Autumn,1538.0,938.0,10132.0,8048.0,1564.0,1361.0,23581.0,Bozen,Autumn,500877,23581,58058
2020,9.0,2,Autumn,8872.0,3424.0,117024.0,17237.0,2285.0,21038.0,169880.0,Burggrafenamt,Autumn,12655838,169880,869662
2020,9.0,3,Autumn,2962.0,1772.0,39894.0,15208.0,1791.0,2792.0,64419.0,Eisacktal,Autumn,6114618,64419,270881
2020,9.0,4,Autumn,7777.0,6245.0,62017.0,90901.0,6403.0,6174.0,179517.0,Pustertal,Autumn,13069458,179517,766128
2020,9.0,5,Autumn,3447.0,3350.0,48752.0,31587.0,3685.0,4534.0,95355.0,Salten-Schlern,Autumn,6540321,95355,447048
2020,9.0,6,Autumn,4285.0,1592.0,41837.0,6818.0,1221.0,4460.0,60213.0,Uberetsch-Unterland,Autumn,8954983,60213,278950
2020,9.0,7,Autumn,2971.0,2131.0,32044.0,12778.0,1979.0,7183.0,59086.0,Vinschgau,Autumn,6534291,59086,233138
2020,9.0,8,Autumn,1473.0,1016.0,19297.0,9481.0,994.0,1207.0,33468.0,Wipptal,Autumn,3013434,33468,101262
2020,10.0,1,Autumn,1175.0,231.0,4874.0,7241.0,1089.0,970.0,15580.0,Bozen,Autumn,504987,15580,39157
2020,10.0,2,Autumn,9184.0,673.0,61075.0,13730.0,1229.0,22412.0,108303.0,Burggrafenamt,Autumn,12166929,108303,553881
2020,10.0,3,Autumn,3215.0,525.0,22483.0,12284.0,1018.0,3646.0,43171.0,Eisacktal,Autumn,6164240,43171,167095
2020,10.0,4,Autumn,3445.0,733.0,20924.0,31640.0,2125.0,4792.0,63659.0,Pustertal,Autumn,13006427,63659,244181
2020,10.0,5,Autumn,2190.0,584.0,19290.0,14042.0,1229.0,3524.0,40859.0,Salten-Schlern,Autumn,6508798,40859,171257
2020,10.0,6,Autumn,3160.0,276.0,18261.0,5688.0,759.0,4052.0,32196.0,Uberetsch-Unterland,Autumn,8943691,32196,144036
2020,10.0,7,Autumn,1707.0,319.0,11378.0,10485.0,1270.0,6042.0,31201.0,Vinschgau,Autumn,6587307,31201,124032
2020,10.0,8,Autumn,1133.0,417.0,9067.0,6939.0,567.0,1735.0,19858.0,Wipptal,Autumn,3037932,19858,65101
2020,11.0,1,Autumn,92.0,13.0,138.0,2202.0,233.0,33.0,2711.0,Bozen,Autumn,508929,2711,10984
2020,11.0,2,Autumn,215.0,19.0,385.0,2109.0,138.0,390.0,3256.0,Burggrafenamt,Autumn,9102614,3256,18191
2020,11.0,3,Autumn,185.0,20.0,196.0,1524.0,119.0,45.0,2089.0,Eisacktal,Autumn,4847542,2089,9028
2020,11.0,4,Autumn,254.0,20.0,217.0,2508.0,354.0,103.0,3456.0,Pustertal,Autumn,10630655,3456,17484
2020,11.0,5,Autumn,58.0,26.0,120.0,936.0,162.0,145.0,1447.0,Salten-Schlern,Autumn,5532945,1447,7615
2020,11.0,6,Autumn,97.0,7.0,131.0,1629.0,239.0,45.0,2148.0,Uberetsch-Unterland,Autumn,5439327,2148,16116
2020,11.0,7,Autumn,223.0,32.0,254.0,2216.0,721.0,160.0,3606.0,Vinschgau,Autumn,5783819,3606,16260
2020,11.0,8,Autumn,73.0,33.0,226.0,1245.0,153.0,15.0,1745.0,Wipptal,Autumn,2464698,1745,6725
2020,12.0,1,Winter,101.0,16.0,133.0,2498.0,322.0,18.0,3088.0,Bozen,Winter,512037,3088,11739
2020,12.0,2,Winter,122.0,24.0,215.0,2714.0,311.0,33.0,3419.0,Burggrafenamt,Winter,7014792,3419,13019
2020,12.0,3,Winter,109.0,16.0,197.0,3055.0,108.0,30.0,3515.0,Eisacktal,Winter,3933644,3515,9442
2020,12.0,4,Winter,424.0,72.0,425.0,8713.0,987.0,205.0,10826.0,Pustertal,Winter,9579377,10826,32659
2020,12.0,5,Winter,140.0,20.0,177.0,3191.0,379.0,95.0,4002.0,Salten-Schlern,Winter,5050166,4002,12918
2020,12.0,6,Winter,92.0,5.0,117.0,1793.0,189.0,44.0,2240.0,Uberetsch-Unterland,Winter,5044273,2240,13210
2020,12.0,7,Winter,22.0,7.0,95.0,1052.0,337.0,12.0,1525.0,Vinschgau,Winter,4533065,1525,7080
2020,12.0,8,Winter,68.0,33.0,285.0,3227.0,236.0,19.0,3868.0,Wipptal,Winter,2308632,3868,10062
